51
# x y z
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
1176
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	1.00092870580526e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03974942114198e+02	0.00000000000000e+00	1
2	3	4	5	1.00093309780375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01730936676207e+02	0.00000000000000e+00	1
3	4	5	6	1.00092715263490e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.04623864651537e+02	0.00000000000000e+00	1
4	5	6	7	1.00093235701360e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.05253005791700e+02	0.00000000000000e+00	1
5	6	7	8	1.00093082048577e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02030125617830e+02	0.00000000000000e+00	1
6	7	8	9	1.00092343102159e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03646844764701e+02	0.00000000000000e+00	1
7	8	9	10	1.00092790637008e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.06351711292038e+02	0.00000000000000e+00	1
8	9	10	11	1.00092294510985e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.05801485578063e+02	0.00000000000000e+00	1
9	10	11	12	1.00093176150925e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01349588314764e+02	0.00000000000000e+00	1
10	11	12	13	1.00093260356545e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03215194107822e+02	0.00000000000000e+00	1
11	12	13	14	1.00092329842580e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03207571549357e+02	0.00000000000000e+00	1
12	13	14	15	1.00092756339011e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02268510188009e+02	0.00000000000000e+00	1
13	14	15	16	1.00092333671768e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.04640479314210e+02	0.00000000000000e+00	1
14	15	16	17	1.00093091729629e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98605992552732e+02	0.00000000000000e+00	1
15	16	17	18	1.00093238292104e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98674954224189e+02	0.00000000000000e+00	1
16	17	18	19	1.00092715798916e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02160464237914e+02	0.00000000000000e+00	1
17	18	19	20	1.00093309127977e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.99963969413051e+02	0.00000000000000e+00	1
18	19	20	21	1.00092870305489e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03604855821633e+02	0.00000000000000e+00	1
19	20	21	22	1.00093567106482e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.99623970109604e+02	0.00000000000000e+00	1
20	21	22	23	1.00093596631756e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98544471426385e+02	0.00000000000000e+00	1
21	22	23	24	1.00092962155333e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.05740507653635e+02	0.00000000000000e+00	1
22	23	24	25	1.00093479695710e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01187628669023e+02	0.00000000000000e+00	1
23	24	25	26	1.00092985153799e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02852775454138e+02	0.00000000000000e+00	1
24	25	26	27	1.00093646703206e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98413239153230e+02	0.00000000000000e+00	1
25	26	27	28	1.00093651559526e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00176550086833e+02	0.00000000000000e+00	1
26	27	28	29	1.00093000080397e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02908252352785e+02	0.00000000000000e+00	1
27	28	29	30	1.00093506900119e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.99262256045786e+02	0.00000000000000e+00	1
28	29	30	31	1.00093004532090e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03435668861767e+02	0.00000000000000e+00	1
29	30	31	32	1.00093661041293e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00042962327681e+02	0.00000000000000e+00	1
30	31	32	33	1.00093662151923e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00662925856077e+02	0.00000000000000e+00	1
31	32	33	34	1.00093007900671e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01445589820063e+02	0.00000000000000e+00	1
32	33	34	35	1.00093512886867e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.05308907399773e+02	0.00000000000000e+00	1
33	34	35	36	1.00093009071768e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02636248594094e+02	0.00000000000000e+00	1
34	35	36	37	1.00093664606818e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.99114649591828e+02	0.00000000000000e+00	1
35	36	37	38	1.00093664939032e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02901399444519e+02	0.00000000000000e+00	1
36	37	38	39	1.00093010070855e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00184970354805e+02	0.00000000000000e+00	1
37	38	39	40	1.00093514632704e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01989379117210e+02	0.00000000000000e+00	1
38	39	40	41	1.00093010458059e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98685434099146e+02	0.00000000000000e+00	1
39	40	41	42	1.00093665743235e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98567412249439e+02	0.00000000000000e+00	1
40	41	42	43	1.00093665863662e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01639075421605e+02	0.00000000000000e+00	1
41	42	43	44	1.00093010818159e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.04157789784042e+02	0.00000000000000e+00	1
42	43	44	45	1.00093515255090e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01912386067655e+02	0.00000000000000e+00	1
43	44	45	46	1.00093010968294e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02424905401341e+02	0.00000000000000e+00	1
44	45	46	47	1.00093666173992e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00635354784117e+02	0.00000000000000e+00	1
45	46	47	48	1.00093666224045e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98263570871521e+02	0.00000000000000e+00	1
46	47	48	49	1.00093011117518e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01198983303077e+02	0.00000000000000e+00	1
47	48	49	50	1.00093515511428e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00636729397736e+02	0.00000000000000e+00	1
48	49	50	51	1.00093011184201e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.04803371412165e+02	0.00000000000000e+00	1
1	2	4	5	1.00372346215336e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.03193338186311e+02	0.00000000000000e+00	1
