  0 0.0000 0.0385
  1 0.0000 0.0769
  2 0.0000 0.1154
  3 0.0000 0.1538
  4 0.0000 0.1923
  5 0.0000 0.2308
  6 0.0000 0.2692
  7 0.0000 0.3077
  8 0.0000 0.3462
  9 0.0000 0.3846
 10 0.0000 0.4231
 11 0.0000 0.4615
 12 0.0000 0.5000
 13 0.0000 0.5385
 14 0.0000 0.5769
 15 0.0000 0.6154
 16 0.0000 0.6538
 17 0.0000 0.6923
 18 0.0000 0.7308
 19 0.0000 0.7692
 20 0.0000 0.8077
 21 0.0000 0.8462
 22 0.0000 0.8846
 23 0.0000 0.9231
 24 0.0000 0.9615
 25 1.0000 0.0385
 26 1.0000 0.0769
 27 1.0000 0.1154
 28 1.0000 0.1538
 29 1.0000 0.1923
 30 1.0000 0.2308
 31 1.0000 0.2692
 32 1.0000 0.3077
 33 1.0000 0.3462
 34 1.0000 0.3846
 35 1.0000 0.4231
 36 1.0000 0.4615
 37 1.0000 0.5000
 38 1.0000 0.5385
 39 1.0000 0.5769
 40 1.0000 0.6154
 41 1.0000 0.6538
 42 1.0000 0.6923
 43 1.0000 0.7308
 44 1.0000 0.7692
 45 1.0000 0.8077
 46 1.0000 0.8462
 47 1.0000 0.8846
 48 1.0000 0.9231
 49 1.0000 0.9615
 50 0.0385 0.0000
 51 0.0769 0.0000
 52 0.1154 0.0000
 53 0.1538 0.0000
 54 0.1923 0.0000
 55 0.2308 0.0000
 56 0.2692 0.0000
 57 0.3077 0.0000
 58 0.3462 0.0000
 59 0.3846 0.0000
 60 0.4231 0.0000
 61 0.4615 0.0000
 62 0.5000 0.0000
 63 0.5385 0.0000
 64 0.5769 0.0000
 65 0.6154 0.0000
 66 0.6538 0.0000
 67 0.6923 0.0000
 68 0.7308 0.0000
 69 0.7692 0.0000
 70 0.8077 0.0000
 71 0.8462 0.0000
 72 0.8846 0.0000
 73 0.9231 0.0000
 74 0.9615 0.0000
 75 0.0385 1.0000
 76 0.0769 1.0000
 77 0.1154 1.0000
 78 0.1538 1.0000
 79 0.1923 1.0000
 80 0.2308 1.0000
 81 0.2692 1.0000
 82 0.3077 1.0000
 83 0.3462 1.0000
 84 0.3846 1.0000
 85 0.4231 1.0000
 86 0.4615 1.0000
 87 0.5000 1.0000
 88 0.5385 1.0000
 89 0.5769 1.0000
 90 0.6154 1.0000
 91 0.6538 1.0000
 92 0.6923 1.0000
 93 0.7308 1.0000
 94 0.7692 1.0000
 95 0.8077 1.0000
 96 0.8462 1.0000
 97 0.8846 1.0000
 98 0.9231 1.0000
 99 0.9615 1.0000
100 0.0000 0.0000
101 0.0000 1.0000
102 1.0000 0.0000
103 1.0000 1.0000
