 0   2 0.01333
 0   3 0.01247
 0   5 0.01080
 0   6 0.00997
 0   7 0.00919
 0   8 0.00842
 0   9 0.00770
 0  10 0.00704
 0  11 0.00644
 0  13 0.00553
 0  14 0.00527
 0  15 0.00519
 0  16 0.00527
 0  18 0.00590
 0  19 0.00640
 0  20 0.00700
 0  21 0.00766
 0  22 0.00837
 0  23 0.00913
 0  24 0.00991
 0  26 0.02349
 0  27 0.02298
 0  29 0.02203
 0  32 0.02087
 0  35 0.02000
 0  38 0.01969
 0  39 0.01955
 0  41 0.01944
 0  42 0.01946
 0  45 0.01990
 0  49 0.02108
 0  50 0.01570
 0  51 0.01547
 0  54 0.01515
 0  56 0.01525
 0  57 0.01538
 0  58 0.01555
 0  61 0.01640
 0  62 0.01678
 0  63 0.01720
 0  64 0.01766
 0  65 0.01816
 0  66 0.01869
 0  67 0.01925
 0  70 0.02111
 0  72 0.02246
 0  75 0.01031
 0  76 0.00996
 0  77 0.00969
 0  78 0.00951
 0  82 0.00970
 0  83 0.00998
 0  85 0.01076
 0  86 0.01124
 0  87 0.01177
 0  88 0.01236
 0  89 0.01299
 0  90 0.01366
 0  91 0.01436
 0  92 0.01508
 0  94 0.01659
 0  95 0.01737
 0  96 0.01817
 0  97 0.01898
 0  99 0.02063
 0 100 0.01597
 0 103 0.02147
 1   6 0.01920
 1   7 0.01837
 1   8 0.01753
 1  10 0.01590
 1  13 0.01353
 1  15 0.01206
 1  17 0.01061
 1  18 0.01001
 1  19 0.00947
 1  20 0.00900
 1  21 0.00860
 1  22 0.00829
 1  23 0.00807
 1  24 0.00797
 1  25 0.02842
 1  27 0.02694
 1  29 0.02546
 1  30 0.02472
 1  32 0.02335
 1  33 0.02271
 1  34 0.02207
 1  35 0.02146
 1  36 0.02087
 1  37 0.02031
 1  38 0.01976
 1  39 0.01927
 1  40 0.01880
 1  41 0.01837
 1  43 0.01765
 1  44 0.01734
 1  45 0.01704
 1  46 0.01678
 1  47 0.01660
 1  48 0.01650
 1  49 0.01644
 1  53 0.02445
 1  54 0.02431
 1  55 0.02421
 1  61 0.02438
 1  62 0.02451
 1  64 0.02490
 1  66 0.02541
 1  67 0.02572
 1  68 0.02606
 1  69 0.02642
 1  71 0.02726
 1  73 0.02819
 1  74 0.02868
 1  75 0.00703
 1  76 0.00610
 1  77 0.00516
 1  78 0.00423
 1  79 0.00330
 1  80 0.00237
 1  81 0.00147
 1  82 0.00066
 1  83 0.00069
 1  84 0.00151
 1  85 0.00242
 1  86 0.00334
 1  87 0.00427
 1  88 0.00520
 1  89 0.00614
 1  90 0.00707
 1  91 0.00801
 1  92 0.00895
 1  93 0.00988
 1  94 0.01082
 1  95 0.01176
 1  96 0.01269
 1  97 0.01363
 1  98 0.01457
 1  99 0.01551
 1 100 0.02533
 1 101 0.00797
 1 103 0.01645
 2   0 0.01141
 2   3 0.01102
 2   4 0.01105
 2   8 0.01196
 2   9 0.01237
 2  10 0.01283
 2  11 0.01337
 2  13 0.01452
 2  14 0.01516
 2  15 0.01581
 2  16 0.01650
 2  17 0.01719
 2  18 0.01793
 2  19 0.01866
 2  21 0.02020
 2  23 0.02179
 2  24 0.02262
 2  25 0.01386
 2  26 0.01370
 2  27 0.01358
 2  28 0.01354
 2  29 0.01356
 2  30 0.01368
 2  32 0.01407
 2  35 0.01508
 2  37 0.01602
 2  38 0.01653
 2  39 0.01706
 2  41 0.01827
 2  42 0.01890
 2  43 0.01956
 2  44 0.02025
 2  45 0.02096
 2  47 0.02240
 2  48 0.02315
 2  49 0.02392
 2  51 0.00993
 2  52 0.00908
 2  53 0.00823
 2  54 0.00742
 2  55 0.00664
 2  56 0.00591
 2  57 0.00524
 2  58 0.00467
 2  59 0.00423
 2  60 0.00398
 2  61 0.00394
 2  62 0.00412
 2  63 0.00451
 2  64 0.00504
 2  65 0.00568
 2  66 0.00640
 2  67 0.00717
 2  69 0.00880
 2  70 0.00965
 2  72 0.01139
 2  74 0.01318
 2  75 0.02300
 2  76 0.02259
 2  78 0.02191
 2  80 0.02136
 2  81 0.02114
 2  82 0.02097
 2  83 0.02084
 2  86 0.02082
 2  88 0.02077
 2  89 0.02089
 2  90 0.02106
 2  92 0.02154
 2  93 0.02183
 2  96 0.02287
 2  97 0.02329
 2  98 0.02373
 2 100 0.01169
 2 103 0.02471
 3   0 0.01050
 3   1 0.00961
 3   3 0.00781
 3   4 0.00696
 3   5 0.00612
 3   6 0.00529
 3   7 0.00452
 3   8 0.00383
 3   9 0.00326
 3  10 0.00289
 3  11 0.00283
 3  13 0.00355
 3  14 0.00418
 3  15 0.00492
 3  16 0.00573
 3  17 0.00657
 3  18 0.00742
 3  19 0.00830
 3  20 0.00919
 3  21 0.01010
 3  22 0.01100
 3  26 0.02367
 3  27 0.02332
